dataset,qid,question,failure_label,rewrite_type,rewrite_query
korquad1,korquad1_dev_q_005078,김영삼을 대통령으로 만든 문구는?,missing_key_term,original,김영삼을 대통령으로 만든 문구는?
korquad1,korquad1_dev_q_005078,김영삼을 대통령으로 만든 문구는?,missing_key_term,keyword,김영삼 대통령 만든 문구
korquad1,korquad1_dev_q_005078,김영삼을 대통령으로 만든 문구는?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 김영삼을 대통령으로 만든 문구는?
korquad1,korquad1_dev_q_005078,김영삼을 대통령으로 만든 문구는?,missing_key_term,structured,entity: 김영삼 대통령 만든 | intent: 정답 정보 | constraint: missing_key_term
korquad1,korquad1_dev_q_005078,김영삼을 대통령으로 만든 문구는?,missing_key_term,llm,김영삼 대통령 만든 문구 정답 정보 근거 문서 검색
korquad1,korquad1_dev_q_005151,김영삼은 몇 세의 나이로 사망하였는가?,,original,김영삼은 몇 세의 나이로 사망하였는가?
korquad1,korquad1_dev_q_005151,김영삼은 몇 세의 나이로 사망하였는가?,,keyword,사망하였는 김영삼 세의 나이 몇
korquad1,korquad1_dev_q_005151,김영삼은 몇 세의 나이로 사망하였는가?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 김영삼은 몇 세의 나이로 사망하였는가?
korquad1,korquad1_dev_q_005151,김영삼은 몇 세의 나이로 사망하였는가?,,structured,entity: 사망하였는 김영삼 세의 | intent: 숫자·시간 정보 | constraint: 몇
korquad1,korquad1_dev_q_005151,김영삼은 몇 세의 나이로 사망하였는가?,,llm,사망하였는 김영삼 세의 나이 몇 숫자·시간 정보 근거 문서 검색
korquad1,korquad1_dev_q_005172,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,original,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?
korquad1,korquad1_dev_q_005172,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,keyword,김영삼 정치적 했다고 주장한 정치인 대해 자신 아들 위해 배신
korquad1,korquad1_dev_q_005172,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?
korquad1,korquad1_dev_q_005172,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,structured,entity: 김영삼 정치적 했다고 | intent: 정답 정보 | constraint: 위해
korquad1,korquad1_dev_q_005172,김영삼에 대해 자신의 아들을 위해 정치적 배신을 했다고 주장한 정치인은?,lexical_mismatch,llm,김영삼 정치적 했다고 주장한 정치인 대해 자신 아들 위해 배신 정답 정보 근거 문서 검색
korquad1,korquad1_dev_q_005177,김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?,lexical_mismatch,original,김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?
korquad1,korquad1_dev_q_005177,김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?,lexical_mismatch,keyword,통해서였는 정치무대 김영삼 발을 내딛 것은 직업
korquad1,korquad1_dev_q_005177,김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?
korquad1,korquad1_dev_q_005177,김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?,lexical_mismatch,structured,entity: 통해서였는 정치무대 김영삼 | intent: 정답 정보 | constraint: lexical_mismatch
korquad1,korquad1_dev_q_005177,김영삼이 정치무대에 첫 발을 내딛은 것은 무슨 직업을 통해서였는가?,lexical_mismatch,llm,통해서였는 정치무대 김영삼 발을 내딛 것은 직업 정답 정보 근거 문서 검색
korquad1,korquad1_dev_q_005306,명성황후가 암살당한 해는?,missing_key_term,original,명성황후가 암살당한 해는?
korquad1,korquad1_dev_q_005306,명성황후가 암살당한 해는?,missing_key_term,keyword,명성황후 암살당한 해는
korquad1,korquad1_dev_q_005306,명성황후가 암살당한 해는?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 명성황후가 암살당한 해는?
korquad1,korquad1_dev_q_005306,명성황후가 암살당한 해는?,missing_key_term,structured,entity: 명성황후 암살당한 해는 | intent: 정답 정보 | constraint: 명성황후
korquad1,korquad1_dev_q_005306,명성황후가 암살당한 해는?,missing_key_term,llm,명성황후 암살당한 해는 정답 정보 근거 문서 검색
korquad1,korquad1_dev_q_005312,명성황후의 이름은?,missing_key_term,original,명성황후의 이름은?
korquad1,korquad1_dev_q_005312,명성황후의 이름은?,missing_key_term,keyword,명성황후 이름
korquad1,korquad1_dev_q_005312,명성황후의 이름은?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 명성황후의 이름은?
korquad1,korquad1_dev_q_005312,명성황후의 이름은?,missing_key_term,structured,entity: 명성황후 이름 | intent: 인물·주체 | constraint: 명성황후
korquad1,korquad1_dev_q_005312,명성황후의 이름은?,missing_key_term,llm,명성황후 이름 인물·주체 근거 문서 검색
korquad1,korquad1_dev_q_005333,1882년에 발생한 군란은?,numeric_temporal_mismatch,original,1882년에 발생한 군란은?
korquad1,korquad1_dev_q_005333,1882년에 발생한 군란은?,numeric_temporal_mismatch,keyword,1882년 발생한 군란
korquad1,korquad1_dev_q_005333,1882년에 발생한 군란은?,numeric_temporal_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 1882년에 발생한 군란은?
korquad1,korquad1_dev_q_005333,1882년에 발생한 군란은?,numeric_temporal_mismatch,structured,entity: 1882년 발생한 군란 | intent: 정답 정보 | constraint: 1882년
korquad1,korquad1_dev_q_005333,1882년에 발생한 군란은?,numeric_temporal_mismatch,llm,1882년 발생한 군란 정답 정보 근거 문서 검색
korquad1,korquad1_dev_q_005418,갤럭시 S8의 사양을 이전 갤럭시 시리즈와 비교하였을때 성능면에서는 약 퍼센트 향상되었는가?,numeric_temporal_mismatch,original,갤럭시 S8의 사양을 이전 갤럭시 시리즈와 비교하였을때 성능면에서는 약 퍼센트 향상되었는가?
korquad1,korquad1_dev_q_005418,갤럭시 S8의 사양을 이전 갤럭시 시리즈와 비교하였을때 성능면에서는 약 퍼센트 향상되었는가?,numeric_temporal_mismatch,keyword,갤럭시 비교하였을때 성능면에서 향상되었는 시리즈 퍼센트 s8 사양 이전
korquad1,korquad1_dev_q_005418,갤럭시 S8의 사양을 이전 갤럭시 시리즈와 비교하였을때 성능면에서는 약 퍼센트 향상되었는가?,numeric_temporal_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 갤럭시 S8의 사양을 이전 갤럭시 시리즈와 비교하였을때 성능면에서는 약 퍼센트 향상되었는가?
korquad1,korquad1_dev_q_005418,갤럭시 S8의 사양을 이전 갤럭시 시리즈와 비교하였을때 성능면에서는 약 퍼센트 향상되었는가?,numeric_temporal_mismatch,structured,entity: 갤럭시 비교하였을때 성능면에서 | intent: 비교 정보 | constraint: s8
korquad1,korquad1_dev_q_005418,갤럭시 S8의 사양을 이전 갤럭시 시리즈와 비교하였을때 성능면에서는 약 퍼센트 향상되었는가?,numeric_temporal_mismatch,llm,갤럭시 비교하였을때 성능면에서 향상되었는 시리즈 퍼센트 s8 사양 이전 비교 정보 근거 문서 검색
korquad1,korquad1_dev_q_005670,3천명의 사상자를 내며 우세를 점한 군대는?,numeric_temporal_mismatch,original,3천명의 사상자를 내며 우세를 점한 군대는?
korquad1,korquad1_dev_q_005670,3천명의 사상자를 내며 우세를 점한 군대는?,numeric_temporal_mismatch,keyword,3천명 사상자 내며 우세 점한 군대
korquad1,korquad1_dev_q_005670,3천명의 사상자를 내며 우세를 점한 군대는?,numeric_temporal_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 3천명의 사상자를 내며 우세를 점한 군대는?
korquad1,korquad1_dev_q_005670,3천명의 사상자를 내며 우세를 점한 군대는?,numeric_temporal_mismatch,structured,entity: 3천명 사상자 내며 | intent: 정답 정보 | constraint: 3천명
korquad1,korquad1_dev_q_005670,3천명의 사상자를 내며 우세를 점한 군대는?,numeric_temporal_mismatch,llm,3천명 사상자 내며 우세 점한 군대 정답 정보 근거 문서 검색
korquad1,korquad1_dev_q_005729,영생교의 교주 이름은 무엇인가?,missing_key_term,original,영생교의 교주 이름은 무엇인가?
korquad1,korquad1_dev_q_005729,영생교의 교주 이름은 무엇인가?,missing_key_term,keyword,영생교 무엇인 교주 이름
korquad1,korquad1_dev_q_005729,영생교의 교주 이름은 무엇인가?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 영생교의 교주 이름은 무엇인가?
korquad1,korquad1_dev_q_005729,영생교의 교주 이름은 무엇인가?,missing_key_term,structured,entity: 영생교 무엇인 교주 | intent: 인물·주체 | constraint: missing_key_term
korquad1,korquad1_dev_q_005729,영생교의 교주 이름은 무엇인가?,missing_key_term,llm,영생교 무엇인 교주 이름 인물·주체 근거 문서 검색
korquad2,korquad2_q_000017,응오바오쩌우의 주요 업적은 어떻게 될까?,,original,응오바오쩌우의 주요 업적은 어떻게 될까?
korquad2,korquad2_q_000017,응오바오쩌우의 주요 업적은 어떻게 될까?,,keyword,응오바오쩌우 주요 업적 될까
korquad2,korquad2_q_000017,응오바오쩌우의 주요 업적은 어떻게 될까?,,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 응오바오쩌우의 주요 업적은 어떻게 될까?
korquad2,korquad2_q_000017,응오바오쩌우의 주요 업적은 어떻게 될까?,,structured,entity: 응오바오쩌우 주요 업적 | intent: 방법·과정 | constraint: high
korquad2,korquad2_q_000017,응오바오쩌우의 주요 업적은 어떻게 될까?,,llm,응오바오쩌우 주요 업적 될까 방법·과정 근거 문서 검색
korquad2,korquad2_q_000027,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,original,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?
korquad2,korquad2_q_000027,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,keyword,존재하지 색역학 무엇인 양자 쿼크 혼자 못하 원인
korquad2,korquad2_q_000027,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?
korquad2,korquad2_q_000027,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,structured,entity: 존재하지 색역학 무엇인 | intent: 이유·원인 | constraint: lexical_mismatch
korquad2,korquad2_q_000027,양자 색역학에서 쿼크가 혼자 존재하지 못하는 원인은 무엇인가?,lexical_mismatch,llm,존재하지 색역학 무엇인 양자 쿼크 혼자 못하 원인 이유·원인 근거 문서 검색
korquad2,korquad2_q_000040,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,original,꿀랍은 어느나라에서 정의한 명칭일까요?
korquad2,korquad2_q_000040,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,keyword,명칭일까요 어느나라 정의한 꿀랍
korquad2,korquad2_q_000040,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 꿀랍은 어느나라에서 정의한 명칭일까요?
korquad2,korquad2_q_000040,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,structured,entity: 명칭일까요 어느나라 정의한 | intent: 정의·의미 | constraint: 명칭일까요
korquad2,korquad2_q_000040,꿀랍은 어느나라에서 정의한 명칭일까요?,missing_key_term,llm,명칭일까요 어느나라 정의한 꿀랍 정의·의미 근거 문서 검색
korquad2,korquad2_q_000041,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,original,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?
korquad2,korquad2_q_000041,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,keyword,미소공동위원회 결렬되었던 언제일까 제2차 의견 차이 인해 결국 해는
korquad2,korquad2_q_000041,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,prompt_style,다음 질문의 답을 찾기 위한 문서를 검색한다: 제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?
korquad2,korquad2_q_000041,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,structured,entity: 미소공동위원회 결렬되었던 언제일까 | intent: 숫자·시간 정보 | constraint: 제2차 미소공동위원회 언제일까
korquad2,korquad2_q_000041,제2차 미소공동위원회가 의견 차이로 인해 결국 결렬되었던 해는 언제일까?,numeric_temporal_mismatch,llm,미소공동위원회 결렬되었던 언제일까 제2차 의견 차이 인해 결국 해는 숫자·시간 정보 근거 문서 검색
korquad2,korquad2_q_000043,2013 CONCACAF 골드컵의 각 조 3위 팀끼리의 순위 결정 중 1승 1무 1패를 기록한 B조 팀은 어느 팀인가?,lexical_mismatch,original,2013 CONCACAF 골드컵의 각 조 3위 팀끼리의 순위 결정 중 1승 1무 1패를 기록한 B조 팀은 어느 팀인가?
