dataset,qid,question_type,question,answer,gold_doc_id,gold_rank,top10_doc_ids,failed_retrievers,failure_type,failure_label,secondary_failure_label,needs_gold_check,annotation_note,annotator,annotated
korquad2,korquad2_q_005624,comparison,현재까지 최초 공통 조상 또는 최초의 유전자 풀의 구조와 형태에 대해 이루어진 것은?,단편적인 고찰,korquad2_chunk_000405992,,"[""korquad2_chunk_000157749"", ""korquad2_chunk_000404516"", ""korquad2_chunk_000290704"", ""korquad2_chunk_000040548"", ""korquad2_chunk_000177838"", ""korquad2_chunk_000459970"", ""korquad2_chunk_000171956"", ""korquad2_chunk_000162648"", ""korquad2_chunk_000152095"", ""korquad2_chunk_000401456""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005659,yes_no,전자와 이온들을 가두기 위해서는 특정 모형의 안쪽에 TF 코일을 설치하여 전류를 흘려주게 된다. 이러한 모형의 모양은 어떠한 모양인가?,도넛,korquad2_chunk_000137713,,"[""korquad2_chunk_000005420"", ""korquad2_chunk_000396205"", ""korquad2_chunk_000021920"", ""korquad2_chunk_000104499"", ""korquad2_chunk_000178577"", ""korquad2_chunk_000014011"", ""korquad2_chunk_000216502"", ""korquad2_chunk_000097922"", ""korquad2_chunk_000197605"", ""korquad2_chunk_000216772""]","[""dense"", ""hybrid""]",abbreviation,,,False,,,False
korquad2,korquad2_q_005662,why,유저간 스타-팬 시스템에 자발적 순환구조가 이뤄지지 못한 대다수유저의 주요 원인은 무엇인가요?,소비,korquad2_chunk_000091795,,"[""korquad2_chunk_000071640"", ""korquad2_chunk_000424292"", ""korquad2_chunk_000412750"", ""korquad2_chunk_000216502"", ""korquad2_chunk_000344014"", ""korquad2_chunk_000100044"", ""korquad2_chunk_000470021"", ""korquad2_chunk_000047726"", ""korquad2_chunk_000218489"", ""korquad2_chunk_000454208""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005666,why,시드마이어와 제프 브릭스가 회사를 떠난 이유는?,해고,korquad2_chunk_000005643,,"[""korquad2_chunk_000311778"", ""korquad2_chunk_000432110"", ""korquad2_chunk_000267157"", ""korquad2_chunk_000226203"", ""korquad2_chunk_000403626"", ""korquad2_chunk_000200396"", ""korquad2_chunk_000270308"", ""korquad2_chunk_000058353"", ""korquad2_chunk_000439412"", ""korquad2_chunk_000087244""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_005705,yes_no,발진티푸스의 발병위치는 어느부위인가?,전신,korquad2_chunk_000450357,,"[""korquad2_chunk_000450352"", ""korquad2_chunk_000268953"", ""korquad2_chunk_000400408"", ""korquad2_chunk_000081837"", ""korquad2_chunk_000304142"", ""korquad2_chunk_000026106"", ""korquad2_chunk_000531264"", ""korquad2_chunk_000082157"", ""korquad2_chunk_000327756"", ""korquad2_chunk_000142222""]","[""bm25"", ""dense"", ""hybrid""]",ellipsis,,,False,,,False
korquad2,korquad2_q_005728,why,국가정보원 내부인사 출신이 아니라는 이유로 일부 직원들이 비꼬며 부른 별명은?,원주사,korquad2_chunk_000108021,,"[""korquad2_chunk_000210757"", ""korquad2_chunk_000117683"", ""korquad2_chunk_000512326"", ""korquad2_chunk_000424220"", ""korquad2_chunk_000172608"", ""korquad2_chunk_000476895"", ""korquad2_chunk_000121743"", ""korquad2_chunk_000306307"", ""korquad2_chunk_000514925"", ""korquad2_chunk_000294622""]","[""bm25"", ""dense"", ""hybrid""]",expression_mismatch,,,False,,,False
korquad2,korquad2_q_005742,why,신나라 왕망의 정책이 실패한 결정적인 원인은 무엇일까?,대홍수,korquad2_chunk_000527379,,"[""korquad2_chunk_000405013"", ""korquad2_chunk_000183818"", ""korquad2_chunk_000193208"", ""korquad2_chunk_000416602"", ""korquad2_chunk_000308731"", ""korquad2_chunk_000509083"", ""korquad2_chunk_000445460"", ""korquad2_chunk_000136473"", ""korquad2_chunk_000515273"", ""korquad2_chunk_000223102""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
korquad2,korquad2_q_005743,how,실제 물체의 움직임을 PC에 입력하여 수치 데이터로 PC에 저장하는 방법은 무엇일까요?,모션 캡처,korquad2_chunk_000527417,,"[""korquad2_chunk_000082795"", ""korquad2_chunk_000517338"", ""korquad2_chunk_000152678"", ""korquad2_chunk_000057068"", ""korquad2_chunk_000387183"", ""korquad2_chunk_000434032"", ""korquad2_chunk_000133136"", ""korquad2_chunk_000081275"", ""korquad2_chunk_000042560"", ""korquad2_chunk_000335480""]","[""bm25"", ""dense"", ""hybrid""]",abbreviation,,,False,,,False
korquad2,korquad2_q_005750,yes_no,광주송정역의 소재지는 어느광역시인가?,<a>광주광역시</a>,korquad2_chunk_000528185,,"[""korquad2_chunk_000173903"", ""korquad2_chunk_000335104"", ""korquad2_chunk_000311861"", ""korquad2_chunk_000493277"", ""korquad2_chunk_000434873"", ""korquad2_chunk_000427302"", ""korquad2_chunk_000306307"", ""korquad2_chunk_000177351"", ""korquad2_chunk_000484841"", ""korquad2_chunk_000293382""]","[""bm25"", ""dense"", ""hybrid""]",ellipsis,,,False,,,False
korquad2,korquad2_q_005761,why,HD 175167은 어떤색을 가진 왜성일까?,황색,korquad2_chunk_000529576,,"[""korquad2_chunk_000496303"", ""korquad2_chunk_000408298"", ""korquad2_chunk_000507068"", ""korquad2_chunk_000227889"", ""korquad2_chunk_000358334"", ""korquad2_chunk_000242887"", ""korquad2_chunk_000166873"", ""korquad2_chunk_000401317"", ""korquad2_chunk_000243607"", ""korquad2_chunk_000121946""]","[""bm25"", ""dense"", ""hybrid""]",abbreviation,,,False,,,False
korquad2,korquad2_q_005828,comparison,가수 문관찰이 비처럼음악차럼을 부르려했으나 다른가수의 노래에 반해 곡을 넘겨주었는데 누구일까?,<a>김현식</a>,korquad2_chunk_000536072,,"[""korquad2_chunk_000005435"", ""korquad2_chunk_000432110"", ""korquad2_chunk_000248120"", ""korquad2_chunk_000224605"", ""korquad2_chunk_000135281"", ""korquad2_chunk_000118028"", ""korquad2_chunk_000340370"", ""korquad2_chunk_000446812"", ""korquad2_chunk_000514925"", ""korquad2_chunk_000274141""]","[""bm25"", ""dense"", ""hybrid""]",compound_noun,,,False,,,False
korquad2,korquad2_q_005863,yes_no,셀틱과 레인저스는 어느 나라의 축구 클럽인가?,스코틀랜드,korquad2_chunk_000539161,,"[""korquad2_chunk_000387791"", ""korquad2_chunk_000475122"", ""korquad2_chunk_000099638"", ""korquad2_chunk_000237038"", ""korquad2_chunk_000254220"", ""korquad2_chunk_000524043"", ""korquad2_chunk_000281714"", ""korquad2_chunk_000121025"", ""korquad2_chunk_000466564"", ""korquad2_chunk_000325420""]","[""bm25"", ""dense"", ""hybrid""]",unlabeled,,,False,,,False
