qid,retriever,policy_name,eval_split,state_key,selected_strategy,failure_type,original_rank,original_success,originally_failed,gold_rank,reward,policy_reward,recall@1,recall@5,recall@10,mrr,answer_f1,original_gold_rank,original_recall@10,original_mrr,original_answer_f1,original_reward,rank_improvement,recall10_improvement,mrr_improvement,answer_f1_improvement,reward_improvement,original_query_length,rewrite_query_length,keyword_overlap,semantic_similarity,bm25_initial_rank,dense_initial_rank,hybrid_initial_rank,rank_gap_bm25_dense,rank_gap_bm25_hybrid,rank_gap_dense_hybrid
6488411-46-0,bm25,always_prompt,train,unlabeled|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,2,,1,,1,
6488411-46-0,bm25,always_structured,train,unlabeled|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,2,True,False,2,1.6099999999999999,-0.14000000000000012,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,-0.14000000000000012,6,19,1.0,1.0,2,,1,,1,
6488411-46-0,bm25,always_llm,train,unlabeled|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,2,True,False,1,1.9,0.1499999999999999,1.0,1.0,1.0,1.0,1.0,2,1.0,0.5,1.0,1.75,1,0.0,0.5,0.0,0.1499999999999999,6,6,0.5,0.5,2,,1,,1,
6488411-46-0,bm25,failure_type_policy,train,unlabeled|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,2,True,False,2,1.75,0.0,0.0,1.0,1.0,0.5,1.0,2,1.0,0.5,1.0,1.75,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,2,,1,,1,
6488411-46-0,bm25,reward_selected,train,unlabeled|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,2,True,False,1,1.9,0.1499999999999999,1.0,1.0,1.0,1.0,1.0,2,1.0,0.5,1.0,1.75,1,0.0,0.5,0.0,0.1499999999999999,6,6,0.5,0.5,2,,1,,1,
6488411-46-0,bm25,oracle_best_strategy,train,unlabeled|medium|rank_2_5|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,2,True,False,1,1.9,0.1499999999999999,1.0,1.0,1.0,1.0,1.0,2,1.0,0.5,1.0,1.75,1,0.0,0.5,0.0,0.1499999999999999,6,6,0.5,0.5,2,,1,,1,
6488411-46-0,dense,original_only,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,2,,1,,1,
6488411-46-0,dense,always_keyword,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,unlabeled,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,2,,1,,1,
6488411-46-0,dense,always_expanded,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,unlabeled,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,2,,1,,1,
6488411-46-0,dense,always_prompt,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,2,,1,,1,
6488411-46-0,dense,always_structured,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,,False,True,6,1.4433333333333334,1.4433333333333334,0.0,0.0,1.0,0.16666666666666666,1.0,,0.0,0.0,0.0,0.0,5,1.0,0.16666666666666666,1.0,1.4433333333333334,6,19,1.0,1.0,2,,1,,1,
6488411-46-0,dense,always_llm,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,,False,True,,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-0.1,6,6,0.5,0.5,2,,1,,1,
6488411-46-0,dense,failure_type_policy,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,,False,True,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,2,,1,,1,
6488411-46-0,dense,reward_selected,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,,False,True,6,1.4433333333333334,1.4433333333333334,0.0,0.0,1.0,0.16666666666666666,1.0,,0.0,0.0,0.0,0.0,5,1.0,0.16666666666666666,1.0,1.4433333333333334,6,19,1.0,1.0,2,,1,,1,
6488411-46-0,dense,oracle_best_strategy,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,,False,True,6,1.4433333333333334,1.4433333333333334,0.0,0.0,1.0,0.16666666666666666,1.0,,0.0,0.0,0.0,0.0,5,1.0,0.16666666666666666,1.0,1.4433333333333334,6,19,1.0,1.0,2,,1,,1,
6488411-46-0,hybrid,original_only,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,2,,1,,1,
6488411-46-0,hybrid,always_keyword,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,2,,1,,1,
6488411-46-0,hybrid,always_expanded,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,2,,1,,1,
6488411-46-0,hybrid,always_prompt,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,2,,1,,1,
6488411-46-0,hybrid,always_structured,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,1,True,False,1,1.8599999999999999,-0.14000000000000012,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.14000000000000012,6,19,1.0,1.0,2,,1,,1,
6488411-46-0,hybrid,always_llm,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,1,True,False,1,1.9,-0.10000000000000009,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,-0.10000000000000009,6,6,0.5,0.5,2,,1,,1,
6488411-46-0,hybrid,failure_type_policy,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,2,,1,,1,
6488411-46-0,hybrid,reward_selected,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,2,,1,,1,
6488411-46-0,hybrid,oracle_best_strategy,train,unlabeled|medium|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,1,True,False,1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,2,,1,,1,
6488411-46-1,bm25,original_only,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,expression_mismatch,1,True,False,1,1.98,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,0.0,13,13,1.0,1.0,1,,1,,0,
6488411-46-1,bm25,always_keyword,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,expression_mismatch,1,True,False,2,1.6730769230769231,-0.30692307692307685,0.0,1.0,1.0,0.5,1.0,1,1.0,1.0,1.0,1.98,-1,0.0,-0.5,0.0,-0.30692307692307685,13,8,0.6153846153846154,0.6153846153846154,1,,1,,0,
6488411-46-1,bm25,always_expanded,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,expression_mismatch,1,True,False,1,1.82,-0.15999999999999992,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.15999999999999992,13,21,1.0,1.0,1,,1,,0,
6488411-46-1,bm25,always_prompt,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,expression_mismatch,1,True,False,1,1.8599999999999999,-0.1200000000000001,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.1200000000000001,13,19,1.0,1.0,1,,1,,0,
6488411-46-1,bm25,always_structured,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,expression_mismatch,1,True,False,1,1.68,-0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.30000000000000004,13,28,1.0,1.0,1,,1,,0,
6488411-46-1,bm25,always_llm,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,expression_mismatch,1,True,False,1,1.9384615384615385,-0.041538461538461524,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.041538461538461524,13,10,0.6923076923076923,0.6923076923076923,1,,1,,0,
6488411-46-1,bm25,failure_type_policy,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,expression_mismatch,1,True,False,2,1.6730769230769231,-0.30692307692307685,0.0,1.0,1.0,0.5,1.0,1,1.0,1.0,1.0,1.98,-1,0.0,-0.5,0.0,-0.30692307692307685,13,8,0.6153846153846154,0.6153846153846154,1,,1,,0,
6488411-46-1,bm25,reward_selected,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,expression_mismatch,1,True,False,1,1.98,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,0.0,13,13,1.0,1.0,1,,1,,0,
6488411-46-1,bm25,oracle_best_strategy,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,expression_mismatch,1,True,False,1,1.98,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,0.0,13,13,1.0,1.0,1,,1,,0,
6488411-46-1,dense,original_only,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,expression_mismatch,,False,True,,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.02,0,0.0,0.0,0.0,0.0,13,13,1.0,1.0,1,,1,,0,
6488411-46-1,dense,always_keyword,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,expression_mismatch,,False,True,9,1.4786324786324787,1.4986324786324787,0.0,0.0,1.0,0.1111111111111111,1.0,,0.0,0.0,0.0,-0.02,2,1.0,0.1111111111111111,1.0,1.4986324786324787,13,8,0.6153846153846154,0.6153846153846154,1,,1,,0,
6488411-46-1,dense,always_expanded,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,expression_mismatch,,False,True,3,1.4866666666666668,1.5066666666666668,0.0,1.0,1.0,0.3333333333333333,1.0,,0.0,0.0,0.0,-0.02,8,1.0,0.3333333333333333,1.0,1.5066666666666668,13,21,1.0,1.0,1,,1,,0,
6488411-46-1,dense,always_prompt,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,expression_mismatch,,False,True,,-0.14,-0.12000000000000001,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.02,0,0.0,0.0,0.0,-0.12000000000000001,13,19,1.0,1.0,1,,1,,0,
6488411-46-1,dense,always_structured,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,expression_mismatch,,False,True,3,1.3466666666666667,1.3666666666666667,0.0,1.0,1.0,0.3333333333333333,1.0,,0.0,0.0,0.0,-0.02,8,1.0,0.3333333333333333,1.0,1.3666666666666667,13,28,1.0,1.0,1,,1,,0,
6488411-46-1,dense,always_llm,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,expression_mismatch,,False,True,6,1.5217948717948717,1.5417948717948717,0.0,0.0,1.0,0.16666666666666666,1.0,,0.0,0.0,0.0,-0.02,5,1.0,0.16666666666666666,1.0,1.5417948717948717,13,10,0.6923076923076923,0.6923076923076923,1,,1,,0,
6488411-46-1,dense,failure_type_policy,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,expression_mismatch,,False,True,9,1.4786324786324787,1.4986324786324787,0.0,0.0,1.0,0.1111111111111111,1.0,,0.0,0.0,0.0,-0.02,2,1.0,0.1111111111111111,1.0,1.4986324786324787,13,8,0.6153846153846154,0.6153846153846154,1,,1,,0,
6488411-46-1,dense,reward_selected,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,expression_mismatch,,False,True,6,1.5217948717948717,1.5417948717948717,0.0,0.0,1.0,0.16666666666666666,1.0,,0.0,0.0,0.0,-0.02,5,1.0,0.16666666666666666,1.0,1.5417948717948717,13,10,0.6923076923076923,0.6923076923076923,1,,1,,0,
6488411-46-1,dense,oracle_best_strategy,train,expression_mismatch|long|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,expression_mismatch,,False,True,6,1.5217948717948717,1.5417948717948717,0.0,0.0,1.0,0.16666666666666666,1.0,,0.0,0.0,0.0,-0.02,5,1.0,0.16666666666666666,1.0,1.5417948717948717,13,10,0.6923076923076923,0.6923076923076923,1,,1,,0,
6488411-46-1,hybrid,original_only,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,expression_mismatch,1,True,False,1,1.98,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,0.0,13,13,1.0,1.0,1,,1,,0,
6488411-46-1,hybrid,always_keyword,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,expression_mismatch,1,True,False,2,1.6730769230769231,-0.30692307692307685,0.0,1.0,1.0,0.5,1.0,1,1.0,1.0,1.0,1.98,-1,0.0,-0.5,0.0,-0.30692307692307685,13,8,0.6153846153846154,0.6153846153846154,1,,1,,0,
6488411-46-1,hybrid,always_expanded,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,expression_mismatch,1,True,False,1,1.82,-0.15999999999999992,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.15999999999999992,13,21,1.0,1.0,1,,1,,0,
6488411-46-1,hybrid,always_prompt,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,expression_mismatch,1,True,False,1,1.8599999999999999,-0.1200000000000001,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.1200000000000001,13,19,1.0,1.0,1,,1,,0,
6488411-46-1,hybrid,always_structured,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,expression_mismatch,1,True,False,1,1.68,-0.30000000000000004,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.30000000000000004,13,28,1.0,1.0,1,,1,,0,
6488411-46-1,hybrid,always_llm,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,expression_mismatch,1,True,False,1,1.9384615384615385,-0.041538461538461524,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,-0.041538461538461524,13,10,0.6923076923076923,0.6923076923076923,1,,1,,0,
6488411-46-1,hybrid,failure_type_policy,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,expression_mismatch,1,True,False,2,1.6730769230769231,-0.30692307692307685,0.0,1.0,1.0,0.5,1.0,1,1.0,1.0,1.0,1.98,-1,0.0,-0.5,0.0,-0.30692307692307685,13,8,0.6153846153846154,0.6153846153846154,1,,1,,0,
6488411-46-1,hybrid,reward_selected,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,expression_mismatch,1,True,False,1,1.98,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,0.0,13,13,1.0,1.0,1,,1,,0,
6488411-46-1,hybrid,oracle_best_strategy,train,expression_mismatch|long|rank_1|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,expression_mismatch,1,True,False,1,1.98,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.98,0,0.0,0.0,0.0,0.0,13,13,1.0,1.0,1,,1,,0,
6602838-1-1,bm25,original_only,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,8,True,False,8,1.5625,0.0,0.0,0.0,1.0,0.125,1.0,8,1.0,0.125,1.0,1.5625,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,bm25,always_keyword,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,unlabeled,8,True,False,8,1.5625,0.0,0.0,0.0,1.0,0.125,1.0,8,1.0,0.125,1.0,1.5625,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,bm25,always_expanded,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,unlabeled,8,True,False,8,1.5625,0.0,0.0,0.0,1.0,0.125,1.0,8,1.0,0.125,1.0,1.5625,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,8,,9,,1,
6602838-1-1,bm25,always_prompt,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,8,True,False,5,1.6,0.03750000000000009,0.0,1.0,1.0,0.2,1.0,8,1.0,0.125,1.0,1.5625,3,0.0,0.07500000000000001,0.0,0.03750000000000009,6,12,1.0,1.0,8,,9,,1,
6602838-1-1,bm25,always_structured,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,8,True,False,10,1.4100000000000001,-0.15249999999999986,0.0,0.0,1.0,0.1,1.0,8,1.0,0.125,1.0,1.5625,-2,0.0,-0.024999999999999994,0.0,-0.15249999999999986,6,19,1.0,1.0,8,,9,,1,
6602838-1-1,bm25,always_llm,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,8,True,False,9,1.488888888888889,-0.07361111111111107,0.0,0.0,1.0,0.1111111111111111,1.0,8,1.0,0.125,1.0,1.5625,-1,0.0,-0.013888888888888895,0.0,-0.07361111111111107,6,6,0.6666666666666666,0.6666666666666666,8,,9,,1,
6602838-1-1,bm25,failure_type_policy,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,8,True,False,8,1.5625,0.0,0.0,0.0,1.0,0.125,1.0,8,1.0,0.125,1.0,1.5625,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,bm25,reward_selected,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,8,True,False,5,1.6,0.03750000000000009,0.0,1.0,1.0,0.2,1.0,8,1.0,0.125,1.0,1.5625,3,0.0,0.07500000000000001,0.0,0.03750000000000009,6,12,1.0,1.0,8,,9,,1,
6602838-1-1,bm25,oracle_best_strategy,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,8,True,False,5,1.6,0.03750000000000009,0.0,1.0,1.0,0.2,1.0,8,1.0,0.125,1.0,1.5625,3,0.0,0.07500000000000001,0.0,0.03750000000000009,6,12,1.0,1.0,8,,9,,1,
6602838-1-1,dense,original_only,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,dense,always_keyword,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,unlabeled,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,dense,always_expanded,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,unlabeled,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,8,,9,,1,
6602838-1-1,dense,always_prompt,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,8,,9,,1,
6602838-1-1,dense,always_structured,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,,False,True,,0.36,-0.14,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,-0.14,6,19,1.0,1.0,8,,9,,1,
6602838-1-1,dense,always_llm,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,,False,True,,0.43333333333333335,-0.06666666666666665,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,-0.06666666666666665,6,6,0.6666666666666666,0.6666666666666666,8,,9,,1,
6602838-1-1,dense,failure_type_policy,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,dense,reward_selected,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,dense,oracle_best_strategy,train,unlabeled|medium|failed|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,,False,True,,0.5,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.5,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,hybrid,original_only,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,9,True,False,9,1.5555555555555556,0.0,0.0,0.0,1.0,0.1111111111111111,1.0,9,1.0,0.1111111111111111,1.0,1.5555555555555556,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,hybrid,always_keyword,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,keyword,unlabeled,9,True,False,9,1.5555555555555556,0.0,0.0,0.0,1.0,0.1111111111111111,1.0,9,1.0,0.1111111111111111,1.0,1.5555555555555556,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
6602838-1-1,hybrid,always_expanded,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,expanded,unlabeled,9,True,False,9,1.5555555555555556,0.0,0.0,0.0,1.0,0.1111111111111111,1.0,9,1.0,0.1111111111111111,1.0,1.5555555555555556,0,0.0,0.0,0.0,0.0,6,12,1.0,1.0,8,,9,,1,
6602838-1-1,hybrid,always_prompt,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,prompt,unlabeled,9,True,False,5,1.6,0.04444444444444451,0.0,1.0,1.0,0.2,1.0,9,1.0,0.1111111111111111,1.0,1.5555555555555556,4,0.0,0.0888888888888889,0.0,0.04444444444444451,6,12,1.0,1.0,8,,9,,1,
6602838-1-1,hybrid,always_structured,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,structured,unlabeled,9,True,False,9,1.4155555555555557,-0.1399999999999999,0.0,0.0,1.0,0.1111111111111111,1.0,9,1.0,0.1111111111111111,1.0,1.5555555555555556,0,0.0,0.0,0.0,-0.1399999999999999,6,19,1.0,1.0,8,,9,,1,
6602838-1-1,hybrid,always_llm,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,llm,unlabeled,9,True,False,7,1.5047619047619047,-0.050793650793650835,0.0,0.0,1.0,0.14285714285714285,1.0,9,1.0,0.1111111111111111,1.0,1.5555555555555556,2,0.0,0.031746031746031744,0.0,-0.050793650793650835,6,6,0.6666666666666666,0.6666666666666666,8,,9,,1,
6602838-1-1,hybrid,failure_type_policy,train,unlabeled|medium|rank_6_10|failed_count_1|failed_dense|no_digit|no_latin|no_long_token,original,unlabeled,9,True,False,9,1.5555555555555556,0.0,0.0,0.0,1.0,0.1111111111111111,1.0,9,1.0,0.1111111111111111,1.0,1.5555555555555556,0,0.0,0.0,0.0,0.0,6,6,1.0,1.0,8,,9,,1,
